sigma,NBBg_R,NBBg_a,NBBg_kD,NBBg_kE
0,2.753528999,0.003757975,0.940469004,26.06654761
0,2.870686939,0.003959174,0.964372835,139321.1867
0,2.579571664,0.003621121,0.861112441,20.17031175
0,2.660162116,0.003782376,0.813784837,23.59644627
0,2.55683686,0.003629815,0.943478859,758.1803212
0,2.61407169,0.003824493,1.0431726,76.72316491
0,2.361838844,0.003561035,0.687492317,24.30125961
0,2.555123294,0.003812925,0.391559122,6975.941656
0,2.630318168,0.003841135,0.518728914,28.42378635
0,2.464762383,0.003476214,0.830232659,37.25549028
0,2.619995111,0.003688936,1.439326942,31.52110946
0,2.681939327,0.003782839,0.925949121,28.32050425
0,2.519364577,0.00363298,1.053324195,38.11688786
0,2.552100489,0.00370249,2.111369412,32.19422376
0,2.569310097,0.003697688,0.844221437,13.02062258
0,2.42803087,0.003546842,1.44308667,20.75167838
0,2.889736043,0.003963181,0.51828621,1537.722928
0,2.866047227,0.00381919,15.24428161,23.68664884
0,2.891847569,0.003936599,0.806655997,41.41033393
0,2.574793812,0.003724498,0.591469588,28.98365385
0,2.388311804,0.003436581,0.533360944,49.09859668
0,2.459252281,0.003697123,1.090215187,37.0712703
0,2.728843641,0.00374035,1.319878905,23.45344744
0,2.666747836,0.003783903,1.268837852,175.201833
0,2.404195197,0.003610583,0.574902988,28.92519522
0,2.753130985,0.0036727,18.20850267,30.44422012
0,2.631071813,0.003752806,1.003933499,56.10471302
0,2.47789177,0.00355425,1.03247893,75.21337881
0,2.752151917,0.004098788,1.32677495,64.21784462
0,2.622610077,0.00395576,0.906320603,24.18056512
0,2.588452852,0.003730425,3.865069572,43.04482677
0,2.785857959,0.003858165,1.492947785,15.83024984
0,2.698791872,0.003770238,0.898816461,29.09888951
0,2.45215197,0.003591247,0.984621931,26.16142703
0,2.666428043,0.003711414,0.500181193,193.0913813
0,2.740627104,0.003785131,1.615097879,31.02532627
0,2.693936116,0.003806369,0.522425359,46.58494774
0,2.562398053,0.003860081,0.848589012,82.65332523
0,2.455655977,0.003659119,0.894144315,16.2232299
0,2.726618046,0.00377378,0.636764086,19.47212862
0,2.308944333,0.003589237,1.726705831,16.11368745
0,2.479874137,0.003797809,0.839180651,24.29885552
0,2.996650863,0.003965722,2.083148284,43.97669605
0,2.722666782,0.003866174,2.128683654,37.17265329
0,2.36749089,0.003602701,0.709481019,38.36878945
0,2.513420625,0.003559789,1.638287119,13.9414476
0,3.034109621,0.00418785,0.851473118,37.72669643
0,2.667423256,0.003664766,0.905791404,27.8882259
0,2.760493968,0.003877099,1.20026988,24.94641341
0,2.632106495,0.003692041,0.913055155,34.47500407
0,2.322633525,0.003627781,0.58920365,385.3131332
0,2.437678662,0.003735349,0.618199567,153.1023371
0,2.63927556,0.00359759,1.37660565,89.98353292
0,2.872675433,0.004038013,2.013979851,19.81566152
0,2.607294995,0.003768996,0.358747206,68217.77671
0,2.553753663,0.003706027,1.540909011,32.32896758
0,2.331095723,0.003513283,0.67147475,97.01341558
0,2.401899425,0.003550099,0.898301179,26.96004923
0,2.3994757,0.00359097,1.251475831,35.80624304
0,2.765729148,0.004030793,1.703944136,34.54406823
0,2.387665641,0.003732903,0.694407634,28.23522803
0,2.504286235,0.003567217,1.538053264,26.13908706
0,2.594285944,0.003755624,0.682446376,326.2618132
0,2.204758899,0.003524796,1.383365775,19.77416402
0,2.757671878,0.003947468,1.40627973,19.97517136
0,2.706758442,0.003939831,608.3716161,25.28254433
0,2.362335239,0.003439336,1.068300506,37.04496095
0,2.505847988,0.003731411,0.953994898,20.82166559
0,2.776226062,0.003888682,2.458758017,22.90136065
0,2.739143074,0.00377315,1.123553807,49.21885403
0,2.713003687,0.003843933,1.462143908,26.58076019
0,3.01167791,0.004071166,0.850799882,13.82516323
0,2.9495402,0.003695615,1.168138817,24.92383194
0,2.479590038,0.003531292,1.097527202,29.4249262
0,2.535205393,0.003834644,0.924882149,27.04409524
0,2.398734702,0.003539331,1.950511639,28.8251787
0,2.37667602,0.003703231,1.595707466,24.8684667
0,2.709533499,0.003912802,0.728681488,47.46547215
0,2.51180893,0.003593721,0.745013651,53.87494281
0,2.489097431,0.003845717,0.708285112,19.0392656
0,2.422551852,0.003613764,1.643199559,21.5754773
0,2.646795061,0.003649455,2.704343087,18.04309953
0,2.527497677,0.003498959,0.909840807,22.47896814
0,2.709595097,0.003658609,1.459728275,77.04753386
0,3.003647631,0.0039355,4.353941969,21.99870198
0,2.518334238,0.003626266,1.019837189,21.63517833
0,2.610121046,0.003773978,0.856677924,30.64140577
0,2.553539362,0.003815811,0.876652673,37.00115776
0,2.250583106,0.003365429,1.23328191,11.15279049
0,2.86254052,0.003786591,2.786065654,14.6651854
0,2.744569925,0.003740989,1.758974011,25.59661339
0,2.56024475,0.003931141,0.825393596,39.37744317
0,2.576046213,0.003618354,0.687194601,20.63335908
0,2.936670384,0.003964749,1.090692986,26.87584622
0,2.546720499,0.003720939,0.776087763,327.1765381
0,2.262974188,0.003512229,0.617298835,19.70521899
0,2.140391109,0.003320901,0.533136684,143.3812168
0,2.704349949,0.003797994,1.68117235,28.41424973
0,2.647417153,0.003599695,1.162826227,19.1430533
0,2.735052895,0.003912996,0.706192349,46.90344133
0,2.462926982,0.003762541,1.485461712,23.34539981
0,2.985264702,0.003916888,0.620392413,64.65739895
0,2.527197762,0.003436167,0.633504344,21.03183772
0,2.262336098,0.003534073,0.716064762,204.7236027
0,2.56506633,0.003537375,1.225630301,26.66335539
0,2.667923203,0.003754438,1.484952679,31.26811174
0,2.41665099,0.003781098,2.052688557,62.96193934
0,2.551491032,0.003659615,1.553808157,28.06180224
0,2.5468105,0.003687389,1.085021642,33.8490652
0,2.903285494,0.003861219,1.894450004,26.06605065
0,2.714894656,0.00372466,0.655528614,131.9030011
0,2.813696442,0.003776014,0.925378637,41.82677101
0,2.839939814,0.003834589,0.84068645,30.08053138
0,3.09344309,0.003788559,1.081248129,34.97554661
0,2.530172326,0.003640845,0.810124397,37.23445958
0,2.400627819,0.003551535,0.653016794,16.64150276
0,2.506474695,0.003651422,0.773006003,28.85206748
0,2.683220609,0.003848577,0.743847574,38.59217896
0,2.551265761,0.003750466,1.20890414,33.24654723
0,2.753229802,0.003778257,1.387518304,27.82947451
0,2.51174706,0.003744393,0.756459436,116.9036292
0,2.245775189,0.003510296,0.712516263,22.77800558
0,2.39811778,0.003505146,0.976805235,32.62510115
0,2.588584091,0.003627888,1.905921428,27.58999018
0,2.62840384,0.003770365,1.19501985,29.81886109
0,2.692447969,0.003969444,0.665499248,65.39772971
0,2.498051492,0.003756406,1.189507091,39.27172322
0,2.920538609,0.00399573,1.721905877,36.5569039
0,2.417914553,0.003770767,1.337402236,76.50883593
0,2.600389566,0.003622417,1.280477368,19.2769993
0,2.745407188,0.003602464,0.826707393,137.5873404
0,2.725259702,0.003764112,0.96060634,57.62327506
0,2.639393344,0.003868,0.972102777,26.02770587
0,2.545889742,0.003686917,1.785797154,32.45749196
0,2.585679668,0.003559523,0.951334091,36.55051947
0,2.650757483,0.003519767,1.013645491,669.7755886
0,2.603997906,0.003767285,1.232551986,30.83010745
0,2.331660202,0.003537676,1.37128443,20.6555966
0,2.707196555,0.00371325,5.737584237,13.62511553
0,2.98469083,0.003859992,5.646191158,10.6742479
0,2.616104337,0.003548111,0.502704679,65.73967314
0,2.541107726,0.00359408,95.0623909,36.73195415
0,2.534483535,0.003478614,1.591865296,114.2840271
0,2.386126007,0.003336589,1.309668787,28.12356996
0,2.822373075,0.003798039,1.516884485,28.49967695
0,2.685175508,0.003869051,1.036690765,21.03517808
0,2.66945288,0.003890209,0.958294795,42.40194441
0,2.634362394,0.003727017,0.51712368,28.45968666
0,2.318537686,0.003730186,1.185026918,87.76894773
0,2.413383506,0.003760623,1.419152248,23.71350985
0,2.747943692,0.003647384,2.248963952,10.74246437
0,2.698294564,0.003665619,1.728293385,31.42108266
0,2.326797627,0.003555873,0.799067269,19.02684023
0,2.643746786,0.003703166,2.209066577,35.4747756
0,2.694878636,0.00384362,0.617794824,48.06332353
0,2.424310489,0.003755616,1.01550752,258.483152
0,2.340641948,0.00359041,1.832059867,12.45738199
0,2.754177234,0.003986158,1.127313916,27.09566824
0,2.844176395,0.003819593,0.817703741,21.88144247
0,2.312880749,0.003399987,1.230667573,61.06888657
0,2.363014743,0.003523438,1.660840793,39.29856727
0,2.947511922,0.003836729,2.275078745,26.47346749
0,2.561426465,0.003711061,0.977959997,43.40440952
0,2.53205136,0.003733939,0.86388114,34.99104417
0,2.895504175,0.003806095,0.951133149,42869.52297
0,2.424150281,0.003570399,1.503135321,34.3218049
0,2.602276072,0.003653638,1.33455829,24.81059526
0,2.587017204,0.003724488,1.193814905,76.52931297
0,2.357170622,0.003580107,1.213494042,30.36307789
0,2.691387356,0.003699754,2.309912976,66.0381655
0,2.518606019,0.003708965,1.205410717,37.99387612
0,2.35873377,0.003470149,0.927168973,54.87967984
0,2.802515517,0.003834589,0.888570275,24.10555388
0,2.710855045,0.003875654,1.991150213,34.50209784
0,2.809328249,0.004026739,1.136762115,25.27181382
0,2.300020548,0.003639463,3.141321475,30.55692073
0,2.341215051,0.003414198,1.277470781,20.96784997
0,2.919262659,0.003964924,1.23346446,42.57693294
0,2.875672762,0.004050765,1.751526919,18.73796134
0,2.673817547,0.003704966,1.298694119,50.06800622
0,2.378892296,0.003712302,0.52647054,64.94955213
0,2.513933395,0.003688256,1.114543873,68.33670512
0,2.749686567,0.003813221,0.631074616,42.14164707
0,2.998968077,0.004252015,0.890436463,50.71481476
0,2.467596786,0.003602514,1.230438163,75.20436963
0,2.77978624,0.003883456,1.773441105,54.03303592
0,2.582503172,0.003562424,2.167841366,34.45997905
0,2.764464837,0.00376455,1.095169228,178.9798971
0,2.521925766,0.003684449,1.790126978,182.4980952
0,2.600630863,0.003773329,1.528004872,29.94516371
0,2.596985629,0.003663714,1.016029231,34.75922982
0,2.509425311,0.003805727,2.628486681,22.71134552
0,2.662618831,0.003819681,0.977095284,55.57136181
0,2.643769892,0.003725911,0.582367167,85.02139256
0,2.615580557,0.003804361,3.67393119,26.82576024
0,2.32329491,0.003321277,0.715606598,41.45810207
0,2.672411927,0.003816158,0.441973757,157.2124886
0,2.577171377,0.003736398,0.82379942,24.54219085
0,2.571511569,0.003551954,2.06403253,20.34167282
0,2.928977333,0.003779654,1.043091872,24.85689032
0,2.546871783,0.003610517,1.063512283,19.03923217
0,2.770149664,0.003812478,0.54843505,123.2569666
0,2.681437051,0.003632763,0.76282965,16.20434776
0,2.676419043,0.00388948,1.267886907,128.5140108
0,2.348621614,0.003628736,0.461387751,92130.55043
0,2.52145412,0.003724711,1.208049161,37.61012187
0,2.315718211,0.003572559,2.355897864,32.06791101
0,2.863798628,0.003961534,1.730161429,19.92556925
0,2.872778323,0.003741054,1.030558536,26.80088401
0,2.80162758,0.003823298,2.207196897,12.1232882
0,2.599527581,0.003819264,1.196904427,36.2354172
0,2.50982571,0.00375373,2.658441321,26.39583724
0,3.243287132,0.004187069,1.28041304,18572.51882
0,2.605438852,0.003648571,0.657048213,57.32504591
0,2.270976537,0.003499091,2.627363084,38.78960895
0,2.800609173,0.003714288,1.7468088,36.89937713
0,2.617669799,0.003862368,0.595327432,21.29929435
0,2.565954142,0.003638404,0.925047459,32.45542263
0,2.501002585,0.003573865,0.999504248,25.08399552
0,2.749950451,0.003945816,0.820132173,20.49706575
0,2.631669065,0.003746958,0.825439566,48.18206859
0,2.334424756,0.003631337,1.786861648,20.00820593
0,2.506701089,0.003694095,1.846375061,21.59698693
0,2.528397061,0.003937834,0.934226365,100.0110161
0,2.399979633,0.003687974,0.862490369,26.83293316
0,2.34518177,0.003629567,1.622174331,22.18004453
0,2.614578496,0.00371438,1.082713605,33.10141706
0,3.041550863,0.004022793,0.501305096,4811.505205
0,2.912914847,0.003657236,2.939391052,14.31701291
0,2.125956825,0.003457999,0.459295741,70.43143339
0,2.510624389,0.003718004,2.026923268,23.10645233
0,2.381276534,0.003733634,0.669444657,32.79089787
0,2.408839993,0.003552343,2.654689367,21.22822225
0,2.41050106,0.00356908,0.746920205,25.85544278
0,2.700369277,0.003786939,1.466591379,40.17895876
0,2.672348015,0.003769109,0.864964214,63.82938099
0,2.501857668,0.003625656,1.702630121,68.44568518
0,2.549188002,0.003529227,0.843764466,38.31091654
0,2.729226043,0.00377791,1.446349591,35.60216211
0,2.634563316,0.00367716,2.904139376,36.47780627
0,2.622988444,0.003627098,3.99364885,21.34220378
0,2.603395823,0.003761056,0.777714708,35.57235134
0,2.567447725,0.003583485,1.217989219,29.18796959
0,2.625920651,0.003836176,0.81090177,26.07280566
0,2.351894352,0.00348776,1.494004072,25.4785982
0,2.735489875,0.003808735,0.904132813,47.86015422
0,2.306014466,0.003636081,1.20365012,151.6521939
0,2.685849073,0.003531335,1.393395078,27.5361956
0,2.749350559,0.003919734,1.410169131,20.76829324
0,2.70321951,0.003881496,2.429673448,13.46001676
0,2.872432173,0.003964147,1.222212895,23.98418943
0,2.708427821,0.003853885,0.998522397,31.90798979
0,2.597263946,0.003698225,0.887703732,109.5310651
0,2.787758829,0.003753708,1.885450207,38.97692465
0,2.646727014,0.00380008,0.767950664,73.01050977
0,2.577823468,0.00402897,3.42716266,35.04801562
0,2.702690067,0.003686774,3.500318766,27.12408115
0,2.768675097,0.003729088,0.786832432,33.91124218
0,2.504788377,0.003762196,1.067290583,23.51019477
0,2.695921047,0.003822066,0.776412393,26.89068378
0,2.623607351,0.003550599,1.60972696,42.03190389
0,2.3755408,0.003630081,0.901903026,38.5071255
0,3.313193614,0.004131552,1.395266097,27.61319903
0,2.749845909,0.003848333,952.8279894,16.64483516
0,2.547124889,0.003571675,0.41281408,57.28664181
0,2.664006836,0.003807031,1.000670673,83.02916799
0,2.408673168,0.00362294,1.6807767,28.04000034
0,2.587368985,0.00364339,1.551294212,29.24734266
0,2.771147734,0.003989008,0.996299858,22.12660033
0,2.811149537,0.003861497,0.877400727,32.40939347
0,2.790165007,0.003718076,1.748419332,29.91330007
0,2.607321487,0.003704884,2.356976922,20.9571763
0,2.512972526,0.003742829,1.940286245,23.73330683
0,2.717419121,0.003773922,0.90412142,11.86098687
0,2.372658307,0.003704263,1.388637613,69.66329719
0,2.714012683,0.003830394,1.718032989,45.01947538
0,2.273433573,0.003597442,0.921843867,39.22571343
0,2.870134371,0.004096195,2.304195382,29.97767764
0,2.601392292,0.003799785,1866.345012,13.10620304
0,2.818852712,0.003867942,7.513102817,43.3734177
0,2.400132684,0.003661455,1.274065336,25.20961778
0,2.856526435,0.003965845,0.795983709,53.5201934
0,2.855526437,0.003803248,2.204814924,17.18900026
0,2.345744647,0.003581971,0.973284317,25.09755538
0,2.889315517,0.00398307,2.574676837,15.30317577
0,2.531336828,0.003797588,0.941765504,165.0709422
0,2.397782578,0.003713675,0.465303948,75.23326676
0,2.948902275,0.003956342,0.979291926,43.76516079
0,2.5721868,0.003853039,2.470662354,26.68721701
0,2.536207498,0.003933579,0.667741088,21.15140364
0,2.914002407,0.004100053,0.72105933,70.6483892
0,2.508135456,0.003557129,0.608237408,35.70584516
0,2.791527033,0.004016357,0.617418682,23049.4378
0,2.643443248,0.003849147,1.255225706,120.6681091
0,3.024199711,0.003972715,1.164091815,30.68793561
0,2.671275819,0.003851456,1.645162098,15.55072959
0,2.356587162,0.003685038,0.558503704,52.62204743
0,2.708587308,0.003725595,0.683817707,42.58794329
0,2.222479572,0.003588389,1.102649438,64.97872231
0,2.61064869,0.003624776,2.286928938,21.35003992
0,2.686564656,0.003853432,0.868733142,37.7749281
0,2.745764018,0.003795331,1.424216483,18.00066501
0,2.637152967,0.003893476,1.269876809,88.78169025
0,2.549627378,0.003647031,1.934772141,47.26144142
0,2.793131225,0.003769205,2.549065834,34.8657317
0,2.915866595,0.00384698,0.951459518,14.89494793
0,2.534153339,0.003772339,0.453106203,207.5551142
0,2.51601356,0.003537618,0.817591717,44.24940861
0,3.003748761,0.003851591,1.325893199,30.16449774
0,2.71457954,0.003795302,0.722230719,29.05074459
0,2.588983913,0.003732474,1.805352527,18.7884623
0,2.363659811,0.003539034,1.708906579,28.94264113
0,2.512724092,0.003788183,1.027537309,50.28138601
0,2.407385674,0.003743915,1.746963517,45.70766939
0,2.217047489,0.003468971,0.978689778,32.47027338
0,2.522694331,0.003749536,2.365590197,28.23758067
0,2.458020176,0.003835531,0.836029908,44.43053036
0,2.536657473,0.003814255,1.157249513,32.96132391
0,3.23083647,0.003952753,2.548120106,27.79211314
0,2.799448961,0.003687122,1.173098658,47.02487963
0,3.157841579,0.003952431,1.412085264,167.2026779
0,2.415202296,0.00362558,12.14200027,24.98791199
0,2.95349434,0.003759829,1.691367301,25.01713424
0,2.439504581,0.003790102,0.582999356,272.1463564
0,2.537270749,0.003811405,1.829989712,23.69882472
0,2.392439383,0.003602992,1.218902404,33.64359011
0,2.951008874,0.003740211,2.894288392,23.06198901
0,2.353473302,0.00345522,1.402800304,78.03702051
0,2.388355576,0.003540652,1.12497603,38.9031133
0,3.094151943,0.003821216,1.439664867,21.38647753
0,2.614380339,0.003820969,0.457662995,20.02396197
0,2.434841217,0.003515136,0.618218225,116.6933545
0,2.727365214,0.003920166,1.504619305,32.78984367
0,2.374894955,0.003527279,0.590641946,423.8037186
0,2.374047643,0.003569452,1.698149823,18.95184299
0,2.578641478,0.003782526,3.131781683,19.77073939
0,2.589264109,0.003522765,1.459496371,39.66514804
0,3.105546669,0.003966603,1.13043137,28.65803018
0,2.463823957,0.003803162,0.662316446,16427.00369
0,2.601248088,0.003612087,1.659027549,28.00909898
0,2.395362251,0.003510453,0.987206681,61.93277166
0,2.254209991,0.003484632,0.536533289,136.9156751
0,2.394200122,0.003824374,1.89169129,15.89441098
0,2.683138546,0.003769847,0.994724625,27.93190822
0,2.586423786,0.003574997,0.954086143,42.57799645
0,2.484957714,0.003599307,1.721447618,10.53776751
0,2.853350865,0.003891706,26.92338523,26.85220734
0,2.885999873,0.003998073,4.786014041,24.04313113
0,2.400060763,0.003606164,1.663408592,23.28021887
0,2.662435157,0.003864783,1.147337082,20.63557919
0,2.155682779,0.003490849,0.734235607,52.08129647
0,2.74255728,0.003834722,0.789481053,132.2268855
0,2.485825147,0.003414462,1.562253548,38.3338658
0,2.013894932,0.003317241,1.412764838,24.68945856
0,2.871814077,0.003927205,1.42139764,21.78596474
0,2.814997525,0.003771045,0.780202923,42.62562967
0,2.51878218,0.00379537,2.171511728,60.57371911
0,2.595551249,0.003684693,0.821612554,78.84583348
0,2.580691232,0.003628503,0.83094095,25.02606421
0,2.786368872,0.004129072,1.255903267,19.10105852
0,2.607405696,0.003774676,1.497881995,10.46894126
0,2.804423891,0.003687639,0.898244116,28.68914777
0,2.660615948,0.003814495,1.554310521,23.79887265
0,2.584784046,0.003882787,0.607162689,39.71954149
0,2.677228715,0.003677152,1.118586015,25.82204389
0,2.407142087,0.003578799,1.125889961,31.47883366
0,2.672241601,0.003805707,1.500730801,97.23957023
0,2.246933707,0.003541099,0.949552566,11.92322615
0,2.342614,0.003541314,3.373984779,16.69021853
0,2.558756337,0.003679321,3.987533617,24.56758868
0,2.493727737,0.003695102,1.431304436,14.97480716
0,2.467644371,0.003699111,0.588676495,101.513183
0,2.713634593,0.003645466,1.141048659,20.71672486
0,2.639705976,0.003780183,0.786847383,39.02700599
0,2.820467139,0.00388823,1.101728768,41.02601708
0,2.542460066,0.003754257,1.153862943,128.218099
0,2.615299488,0.00374762,1.662962352,40.63170874
0,2.649230393,0.003818925,2.823432298,27.21045595
0,2.753995005,0.003747782,2.306019478,17.78977972
0,2.483343391,0.00362752,1.775295911,25.26738729
0,2.627393266,0.003701222,0.663794073,140.3303211
0,2.926258603,0.003866869,1.785819046,24.96505994
0,2.400522074,0.00360591,1.825205561,23.47708523
0,3.108355143,0.00397677,1692.891326,8.908343286
0,2.6360359,0.003788383,0.703984596,105.3352793
0,2.110954761,0.00354586,0.904622131,119.3976578
0,2.856841334,0.003935952,1.469545974,103.7466148
0,2.672325338,0.003709538,0.710503568,33.27872595
0,2.509861962,0.003538558,0.835664663,12.865615
0,2.342772383,0.003628515,2.191278204,29.66819957
0,2.616657561,0.003707992,1.013161086,113.9909212
0,2.618876682,0.003656583,1.208824495,29.91172629
0,2.586960654,0.003743838,1.230370497,17.1497832
0,3.101639152,0.00387869,1.094468876,27.67513781
0,2.376018165,0.00358713,1.860453777,17.09986945
0,2.549358884,0.003648858,1.259470463,78.3193937
0,2.706666169,0.003756438,0.704943042,28.38969659
0,2.491482767,0.003813332,0.722262915,161.7337269
0,2.514856794,0.003625325,1.169744749,29.01712479
0,2.76740032,0.003937376,3.508264107,14.97849193
0,2.67706988,0.003696857,0.825410149,88.18575783
0,2.514841063,0.003830651,1.041653091,12.71872839
0,2.615343292,0.00359542,1.250530095,75147.09471
0,2.938453862,0.003868884,2.15170874,29.45878714
0,2.53915698,0.003590237,0.798538304,90.32770412
0,2.60806422,0.003708203,0.865746253,34.06418304
0,2.602871185,0.003912724,2.456136143,50.33692522
0,2.818827828,0.003778244,1.69980039,52.92411626
0,2.505517951,0.003695274,0.722667172,20.97962987
0,2.735035427,0.003854652,1.011001414,14.84223573
0,2.575501649,0.003644369,0.483998741,27.72222258
0,2.714722427,0.003773409,1.332634399,45.55814297
0,2.747150481,0.003983319,0.78188456,295.0915872
0,2.607140842,0.003659127,0.948199799,98.55015645
0,2.704698096,0.003799625,0.882409031,33.34122077
0,2.533766721,0.003885113,0.838649722,37.3112109
0,2.454545983,0.003792766,1.10999267,25.47585575
0,2.479196702,0.00359587,1.582152869,22.49390298
0,2.821413248,0.003926166,0.905626187,19.57165853
0,2.831696592,0.003799094,1.01208385,95.28793356
0,2.323210506,0.003641114,0.843933354,52.34424649
0,2.760872742,0.003791212,7.029044936,21.57526935
0,2.514587164,0.003447043,3.043246291,19.31421525
0,2.548247988,0.003829425,0.706338365,53.35769821
0,2.631009027,0.003583059,1.64661799,16.7923544
0,2.490041538,0.003436968,1.751397069,33.72085259
0,2.566198746,0.003576507,0.924147583,26.34716672
0,2.662513544,0.003840263,0.941887132,28.34249551
0,2.573340079,0.003532268,1.044961625,19.17348537
0,2.766923245,0.003921558,2.708489034,15.90288144
0,2.499109136,0.003606994,2.577755327,24.72274198
0,2.656994862,0.003898343,3.31778387,37.21216345
0,2.484265137,0.00373331,0.638673264,523.6089006
0,2.440159212,0.003866195,0.706584466,46.97967269
0,2.221818683,0.003433611,0.826379311,48.32004189
0,2.577156415,0.003817251,0.764299853,67.6003885
0,2.460349302,0.003577769,0.516566544,126.9333864
0,2.760458849,0.003882402,1.565430175,22.86513431
0,2.844041348,0.003949513,0.822777665,133.2873608
0,2.404608148,0.003564866,0.812638022,45.46743643
0,2.438757249,0.003701597,1.381130278,33.93827986
0,2.312739346,0.003468418,1.89120486,28.67562386
0,2.488838341,0.003808651,1.343729591,20.77685703
0,3.020354718,0.003820254,1.551185066,28.24783766
0,2.868796175,0.004112949,1.37773525,22.99840123
0,2.89831667,0.00389066,0.659788218,135.5669649
0,2.640282749,0.003668615,0.544993097,168.9388454
0,2.806298608,0.003832119,0.796092535,36.50324628
0,2.601072463,0.003540468,1.064632198,15.78552376
0,2.757729897,0.003835617,1.442629219,20.39323311
0,2.769656245,0.003987499,2.571525177,36.61064147
0,2.690933415,0.003724368,3.070352177,12.6755407
0,2.546625662,0.003640969,2.658980589,37.2269374
0,2.547402482,0.003873287,0.755391558,219.6705659
0,2.709423295,0.003663922,3.023426213,20.68510691
0,2.375586208,0.003619817,4.884655067,17.82644656
0,2.635725492,0.003626822,1.008707208,60.62823187
0,2.512157187,0.003602255,2.006489998,43.37256942
0,2.651833431,0.003916447,0.816981216,38.42728118
0,2.533462428,0.003741895,1.050708557,89.12689672
0,2.884969335,0.003778143,0.854291839,60968.99427
0,2.617439174,0.003766634,0.613035526,49.11311435
0,2.66823611,0.003675363,1.221657367,35.21319608
0,2.760837464,0.003699704,1.737465217,41.02226926
0,2.718365508,0.003915323,2.226526177,86.02478197
0,2.555113092,0.003785823,1.737449119,29.38336648
0,2.78294323,0.003845585,0.55190584,45.79914252
0,2.61590584,0.003632334,3.838880209,26.83418442
0,2.599366584,0.003706653,1.925696081,32.80992326
0,2.470442124,0.003594154,0.966866336,26.42215136
0,2.587534182,0.003756268,0.691085972,17.4034732
0,2.381759555,0.00346141,305.1120624,12.96280153
0,2.776088571,0.003839659,6.998570769,51.22404001
0,2.898413691,0.003868854,2.170326358,50.45699507
0,2.540871238,0.003558443,0.890031175,172.0055564
0,2.352767921,0.003632472,1.178244107,18.25311209
0,2.506417224,0.003613889,1.237324913,35.80366092
0,2.791912269,0.004012445,4.378909434,18.38939564
0,2.632571216,0.003688864,0.936603374,53.65794444
0,2.734568522,0.003672895,1.37087787,29.1111983
0,2.728339913,0.003691335,3.201526892,26.01771231
0,2.638529633,0.003589179,1.036892842,66.82302006
0,2.752627092,0.003995428,1.546476599,16.64239805
0,2.441976775,0.003741981,5.720834686,9.425457738
0,2.596962421,0.003717017,0.6475757,57.91951372
0,2.613788108,0.003662119,0.910669516,88.69320348
0,2.793864899,0.003882324,0.912566953,22.50130258
0,2.854534566,0.003818784,0.867026045,35.50995773
0,2.612476139,0.003882588,0.729660378,24.98528263
0,2.74341794,0.0037469,0.597890334,131.0250786
0,2.536980897,0.003692105,0.970201967,39.9742748
0,2.524000787,0.003717185,1.157153527,16.77762604
0,2.900119619,0.003797913,0.753010731,20.73971466
0,2.752163281,0.003768941,1.213119633,462.1833945
0,2.488155646,0.003618331,0.967065603,52.70300034
0,2.644739839,0.003667167,3.627465058,27.91606543
0,2.783496242,0.003821988,1.458211027,38.49805245
0,2.357297008,0.003639686,1.833348491,68.20439075
0,2.552420108,0.003689886,1.574535322,18.0274776
0,2.686587684,0.003765406,1.001135284,50.13968478
0,2.401170276,0.003499414,0.730189839,40.46863502
0,3.052351164,0.004081552,1.434688599,36.50679746
0,3.03737316,0.003880303,1.267422953,37.77095565
0,2.48080048,0.00359574,1.012689003,13.6526737
0,2.512460426,0.003690751,0.822826549,126.133302
0,2.797878306,0.003816444,1.954065267,13.43419423
0,2.680798131,0.003645918,0.504153113,92.62052524
0,2.707027544,0.00387615,2.193732692,23.07895177
0,2.581075852,0.003644379,2.933749506,31.21709117
0,2.30380702,0.003501806,0.648883312,20.78399685
0,2.366878932,0.003778605,0.688895607,32.31593555
0,2.644929425,0.003774551,0.882459339,30.95115923
0,2.741252556,0.003933285,1.946946601,53.26425137
0,2.696630904,0.003678752,1.018466634,200.2908067
0,2.708793781,0.003706714,1.169945078,67.92147656
0,2.974565043,0.003947938,0.624306584,72.52939552
0,2.655209965,0.003743377,158.6953798,12.30255068
0,2.438968846,0.003525681,1.239309242,30.1662526
0,2.494745761,0.003676693,1.363954507,67.07616727
0,2.312902886,0.00345967,0.625346285,42.57438134
0,2.544914495,0.003700946,0.686412721,52.16264937
0,2.813344688,0.003800797,3.295068075,33.45142431
0,2.530422051,0.003706539,1.226260743,51.30659008
0,2.323064694,0.003640683,1.484696344,38.55436327
0,2.556629845,0.00387624,0.786780028,66.60480712
0,2.256869006,0.003705004,0.442528226,35.66461553
0,2.481718437,0.003597404,0.592310143,22.55199397
0,2.524362307,0.003704235,0.851408567,34.25066256
0,2.565339872,0.003732247,1.399753987,29.40124528
0,2.252711347,0.003441022,0.541389531,122.8784031
0,2.787762996,0.003909513,2.497362621,21.34650374
0,2.571429435,0.003640189,1.614442046,57.98085349
0,2.388676218,0.003675857,0.613180308,73.28967096
0,2.687965643,0.003784198,1.766841988,21.76782885
0,2.688570579,0.003744903,0.745281303,44.87135349
0,2.572582376,0.003601411,0.916032709,96.17195065
0,2.822375381,0.003919759,0.936584261,27.65139459
